Transaction_ID,Fecha_Compra,Producto,Categoría,Precio_Unitario,Cantidad_Vendida,Total_Venta,Método_Pago,Ciudad_Cliente,País_Cliente,Descuento_Aplicado,Costo_Envio,Tiempo_Entrega_Estimado,Tiempo_Entrega_Real,Satisfacción_Cliente,Tipo_Cliente,Valoración_Producto,Frecuencia_Compra,Rentabilidad
2170,2023-04-01 09:00:00,Mouse,Electrónica,7882,7,55174,Transferencia Bancaria,Mendoza,Argentina,24,591.6809994905723,7,6,5,Nuevo,3,Alta,21477.919000509428
2171,2023-04-01 10:00:00,Tablet,Computación,8434,7,59038,Tarjeta de Crédito,La Plata,Argentina,4,513.1064861972839,5,5,3,VIP,3,Alta,23102.09351380272
2172,2023-04-01 11:00:00,Impresora,Computación,8730,7,61110,PayPal,La Plata,Argentina,22,468.66499381569855,13,11,1,Recurrente,4,Alta,23975.3350061843
2173,2023-04-01 12:00:00,Monitor,Accesorios,24288,4,97152,Efectivo,Neuquén,Argentina,14,1818.9231157649513,9,8,1,Nuevo,3,Media,37041.876884235055
2174,2023-04-01 13:00:00,Smartphone,Electrónica,11239,8,89912,Transferencia Bancaria,Rosario,Argentina,18,868.2287514483298,6,4,4,Nuevo,4,Alta,35096.57124855167
2175,2023-04-01 14:00:00,Laptop,Computación,21502,5,107510,PayPal,La Plata,Argentina,27,1426.9349251271474,10,10,3,Nuevo,3,Media,41577.06507487285
2176,2023-04-01 15:00:00,Teclado,Accesorios,21541,4,86164,Efectivo,Mendoza,Argentina,2,1212.190676691274,9,10,4,Nuevo,4,Media,33253.409323308726
2177,2023-04-01 16:00:00,Auriculares,Electrónica,21005,1,21005,Efectivo,Tucumán,Argentina,15,1350.1234139509966,7,5,4,Recurrente,5,Baja,7051.876586049004
2178,2023-04-01 17:00:00,Auriculares,Electrónica,3679,6,22074,Tarjeta de Crédito,Tucumán,Argentina,27,256.82943638609527,14,12,1,Recurrente,1,Alta,8572.770563613905
2179,2023-04-01 18:00:00,Tablet,Computación,7010,1,7010,Tarjeta de Crédito,Neuquén,Argentina,7,328.13537616204025,9,10,4,Recurrente,4,Baja,2475.8646238379597
2180,2023-04-01 19:00:00,Mouse,Electrónica,4131,2,8262,PayPal,La Plata,Argentina,11,189.48982929193477,13,16,4,Recurrente,3,Baja,3115.3101707080655
2181,2023-04-01 20:00:00,Auriculares,Computación,16240,2,32480,Tarjeta de Crédito,Mendoza,Argentina,22,983.3197338117042,8,10,4,Nuevo,3,Baja,12008.680266188296
2182,2023-04-01 21:00:00,Monitor,Electrónica,19254,4,77016,PayPal,Mendoza,Argentina,2,1042.0049247139623,10,10,5,Recurrente,3,Media,29764.39507528604
2183,2023-04-01 22:00:00,Teclado,Accesorios,8533,7,59731,PayPal,Buenos Aires,Argentina,26,644.9873633755393,8,9,2,Nuevo,3,Alta,23247.412636624464
2184,2023-04-01 23:00:00,Impresora,Computación,22699,8,181592,PayPal,Rosario,Argentina,2,1052.3368977225766,3,6,4,VIP,4,Alta,71584.46310227743
2185,2023-04-02 00:00:00,Monitor,Computación,9736,9,87624,Tarjeta de Crédito,Salta,Argentina,2,620.6262814268736,7,8,2,Recurrente,4,Alta,34428.97371857313
2186,2023-04-02 01:00:00,Tablet,Electrónica,3754,5,18770,Transferencia Bancaria,Córdoba,Argentina,1,289.53298362513846,14,18,5,VIP,3,Media,7218.4670163748615
2187,2023-04-02 02:00:00,Monitor,Electrónica,4430,7,31010,PayPal,Salta,Argentina,25,267.879578672878,11,13,2,VIP,5,Alta,12136.120421327121
2188,2023-04-02 03:00:00,Impresora,Computación,21117,8,168936,Transferencia Bancaria,Neuquén,Argentina,22,1570.6867732649766,5,7,4,Recurrente,2,Alta,66003.71322673504
2189,2023-04-02 04:00:00,Smartphone,Electrónica,8612,4,34448,Efectivo,Buenos Aires,Argentina,30,569.5902241109507,13,12,4,Nuevo,5,Media,13209.60977588905
2190,2023-04-02 05:00:00,Tablet,Accesorios,22155,9,199395,Tarjeta de Crédito,Córdoba,Argentina,10,839.603039145545,5,9,4,VIP,5,Alta,78918.39696085446
2191,2023-04-02 06:00:00,Smartphone,Electrónica,10325,9,92925,Tarjeta de Crédito,Salta,Argentina,28,308.40623595541825,9,11,4,Recurrente,4,Alta,36861.593764044585
2192,2023-04-02 07:00:00,Laptop,Accesorios,13382,7,93674,Transferencia Bancaria,Mendoza,Argentina,17,288.3001175887624,5,4,2,VIP,3,Alta,37181.29988241124
2193,2023-04-02 08:00:00,Smartphone,Accesorios,13672,7,95704,Efectivo,Tucumán,Argentina,0,535.6317950663897,8,12,1,VIP,3,Alta,37745.96820493361
2194,2023-04-02 09:00:00,Laptop,Accesorios,11662,5,58310,Efectivo,Buenos Aires,Argentina,21,832.1681579362374,8,12,4,Recurrente,4,Media,22491.831842063762
2195,2023-04-02 10:00:00,Laptop,Accesorios,10662,5,53310,PayPal,Salta,Argentina,15,427.8790738594555,8,8,5,VIP,4,Media,20896.120926140546
2196,2023-04-02 11:00:00,Smartphone,Accesorios,6856,9,61704,Tarjeta de Crédito,Neuquén,Argentina,22,415.91330635803735,8,11,3,Nuevo,3,Alta,24265.68669364196
2197,2023-04-02 12:00:00,Tablet,Electrónica,20325,7,142275,Efectivo,La Plata,Argentina,12,589.3452292412246,11,11,4,Nuevo,3,Alta,56320.654770758774
2198,2023-04-02 13:00:00,Mouse,Accesorios,5730,4,22920,Efectivo,Neuquén,Argentina,17,316.10765889545104,7,11,5,VIP,3,Media,8851.892341104549
2199,2023-04-02 14:00:00,Impresora,Electrónica,8912,1,8912,PayPal,Neuquén,Argentina,2,479.72706402472966,14,16,2,VIP,3,Baja,3085.0729359752704
2200,2023-04-02 15:00:00,Monitor,Accesorios,18949,7,132643,PayPal,Neuquén,Argentina,18,1067.7465092306036,4,2,4,Recurrente,4,Alta,51989.453490769396
2201,2023-04-02 16:00:00,Monitor,Computación,17902,9,161118,Transferencia Bancaria,La Plata,Argentina,25,557.940206316674,5,7,2,Nuevo,5,Alta,63889.259793683326
2202,2023-04-02 17:00:00,Impresora,Accesorios,5961,9,53649,Tarjeta de Crédito,Córdoba,Argentina,10,176.73254556964545,11,12,5,VIP,3,Alta,21282.867454430358
2203,2023-04-02 18:00:00,Teclado,Computación,12629,5,63145,Efectivo,Mendoza,Argentina,1,298.46028073662575,9,7,4,Nuevo,3,Media,24959.539719263375
2204,2023-04-02 19:00:00,Teclado,Accesorios,14312,6,85872,Transferencia Bancaria,Tucumán,Argentina,11,1095.039637469692,9,8,2,VIP,3,Alta,33253.76036253031
2205,2023-04-02 20:00:00,Laptop,Accesorios,21700,4,86800,Tarjeta de Crédito,Córdoba,Argentina,23,788.6647071406952,11,15,4,Recurrente,4,Media,33931.3352928593
2206,2023-04-02 21:00:00,Laptop,Accesorios,14156,2,28312,Transferencia Bancaria,Salta,Argentina,10,704.3058810786397,12,11,1,Recurrente,3,Baja,10620.49411892136
2207,2023-04-02 22:00:00,Tablet,Computación,23430,4,93720,Tarjeta de Crédito,Salta,Argentina,24,1189.8836915222944,5,5,4,Nuevo,5,Media,36298.11630847771
2208,2023-04-02 23:00:00,Auriculares,Computación,10575,6,63450,Tarjeta de Crédito,Tucumán,Argentina,5,682.3697915113095,7,5,4,Nuevo,1,Alta,24697.630208488692
2209,2023-04-03 00:00:00,Smartphone,Accesorios,17186,4,68744,Efectivo,Salta,Argentina,27,1247.8622983836283,8,11,5,VIP,3,Media,26249.73770161637
2210,2023-04-03 01:00:00,Laptop,Electrónica,15368,9,138312,Tarjeta de Crédito,Rosario,Argentina,10,405.3712179248035,12,16,3,VIP,4,Alta,54919.4287820752
2211,2023-04-03 02:00:00,Monitor,Accesorios,16673,5,83365,PayPal,Tucumán,Argentina,20,920.4774231414387,7,8,3,VIP,4,Media,32425.522576858562
2212,2023-04-03 03:00:00,Tablet,Computación,23977,8,191816,Efectivo,La Plata,Argentina,19,1629.9472238796502,14,13,3,Nuevo,2,Alta,75096.45277612036
2213,2023-04-03 04:00:00,Smartphone,Accesorios,22923,2,45846,PayPal,Salta,Argentina,5,1492.6179122526964,4,6,1,Recurrente,5,Baja,16845.782087747306
2214,2023-04-03 05:00:00,Tablet,Computación,22785,9,205065,Transferencia Bancaria,Salta,Argentina,15,493.79167688287646,7,10,5,Recurrente,1,Alta,81532.20832311713
2215,2023-04-03 06:00:00,Smartphone,Computación,12176,9,109584,Transferencia Bancaria,Buenos Aires,Argentina,8,460.325141562921,3,6,4,Nuevo,5,Alta,43373.274858437086
2216,2023-04-03 07:00:00,Smartphone,Computación,10501,5,52505,Tarjeta de Crédito,Buenos Aires,Argentina,20,369.52268223617483,6,6,2,Recurrente,5,Media,20632.477317763824
2217,2023-04-03 08:00:00,Impresora,Accesorios,13307,1,13307,Tarjeta de Crédito,Buenos Aires,Argentina,13,613.5650129609844,8,6,1,Nuevo,2,Baja,4709.234987039015
2218,2023-04-03 09:00:00,Laptop,Computación,8593,7,60151,PayPal,Tucumán,Argentina,18,315.1842669366672,11,10,1,VIP,4,Alta,23745.215733063334
2219,2023-04-03 10:00:00,Mouse,Computación,28626,4,114504,PayPal,La Plata,Argentina,1,1664.05690897008,5,8,4,Nuevo,2,Media,44137.543091029926
2220,2023-04-03 11:00:00,Tablet,Accesorios,3337,5,16685,PayPal,Tucumán,Argentina,27,118.59241245110564,12,12,3,Recurrente,3,Media,6555.407587548894
2221,2023-04-03 12:00:00,Mouse,Computación,24275,5,121375,Transferencia Bancaria,Neuquén,Argentina,21,1134.6563255196213,3,7,3,Nuevo,4,Media,47415.34367448038
2222,2023-04-03 13:00:00,Tablet,Accesorios,16722,9,150498,PayPal,Mendoza,Argentina,14,621.5907916714048,14,16,4,Nuevo,3,Alta,59577.60920832859
2223,2023-04-03 14:00:00,Impresora,Computación,23262,4,93048,Efectivo,La Plata,Argentina,7,1752.4579898476793,4,8,2,Nuevo,5,Media,35466.742010152324
2224,2023-04-03 15:00:00,Monitor,Electrónica,23769,5,118845,Efectivo,La Plata,Argentina,13,1742.9933393262088,10,14,3,Nuevo,4,Media,45795.00666067379
2225,2023-04-03 16:00:00,Mouse,Electrónica,7241,8,57928,Transferencia Bancaria,Neuquén,Argentina,28,281.3517244189598,12,10,3,Recurrente,5,Alta,22889.848275581044
2226,2023-04-03 17:00:00,Monitor,Computación,15233,7,106631,PayPal,Tucumán,Argentina,15,787.9166661918637,11,10,3,VIP,4,Alta,41864.48333380814
2227,2023-04-03 18:00:00,Teclado,Electrónica,15304,6,91824,PayPal,Tucumán,Argentina,26,447.01398474277323,8,6,3,Recurrente,5,Alta,36282.58601525723
2228,2023-04-03 19:00:00,Laptop,Accesorios,21039,7,147273,Tarjeta de Crédito,Buenos Aires,Argentina,22,591.3154159242383,13,14,5,Recurrente,5,Alta,58317.88458407576
2229,2023-04-03 20:00:00,Laptop,Electrónica,7993,4,31972,Efectivo,La Plata,Argentina,28,251.23957132420665,5,9,3,VIP,4,Media,12537.560428675793
2230,2023-04-03 21:00:00,Auriculares,Computación,14288,8,114304,Transferencia Bancaria,Buenos Aires,Argentina,1,568.684151086025,7,6,3,Recurrente,4,Alta,45152.91584891398
2231,2023-04-03 22:00:00,Impresora,Computación,19045,4,76180,PayPal,Mendoza,Argentina,20,1361.5758099410655,10,13,3,VIP,4,Media,29110.424190058933
2232,2023-04-03 23:00:00,Monitor,Accesorios,20810,4,83240,Tarjeta de Crédito,Rosario,Argentina,8,967.7019886337775,9,9,3,VIP,5,Media,32328.298011366223
2233,2023-04-04 00:00:00,Smartphone,Computación,25762,7,180334,Transferencia Bancaria,Buenos Aires,Argentina,20,1587.1840476876393,7,11,2,Nuevo,5,Alta,70546.41595231237
2234,2023-04-04 01:00:00,Tablet,Accesorios,12083,2,24166,Transferencia Bancaria,Tucumán,Argentina,17,686.7452940568726,7,9,5,Recurrente,5,Baja,8979.654705943127
2235,2023-04-04 02:00:00,Laptop,Electrónica,15846,5,79230,Efectivo,Salta,Argentina,19,635.116852844844,13,12,5,VIP,4,Media,31056.883147155157
2236,2023-04-04 03:00:00,Mouse,Electrónica,3208,6,19248,PayPal,Córdoba,Argentina,8,102.98837665153685,6,6,3,Recurrente,4,Alta,7596.211623348464
2237,2023-04-04 04:00:00,Tablet,Accesorios,24999,6,149994,Transferencia Bancaria,Rosario,Argentina,8,1583.2956173997966,8,7,3,Recurrente,5,Alta,58414.30438260021
2238,2023-04-04 05:00:00,Tablet,Accesorios,23675,7,165725,Tarjeta de Crédito,Mendoza,Argentina,27,484.7979185606753,5,6,2,VIP,4,Alta,65805.20208143932
2239,2023-04-04 06:00:00,Auriculares,Computación,6840,6,41040,Tarjeta de Crédito,Salta,Argentina,27,474.9303138218678,10,12,3,Nuevo,4,Alta,15941.069686178133
2240,2023-04-04 07:00:00,Monitor,Electrónica,13618,4,54472,Transferencia Bancaria,Tucumán,Argentina,0,334.26208079408644,3,2,5,VIP,4,Media,21454.537919205915
2241,2023-04-04 08:00:00,Laptop,Accesorios,16024,4,64096,Tarjeta de Crédito,Rosario,Argentina,1,542.5936930823146,4,7,5,Nuevo,3,Media,25095.806306917686
2242,2023-04-04 09:00:00,Tablet,Electrónica,13823,8,110584,Transferencia Bancaria,Neuquén,Argentina,19,759.6753543901456,9,7,3,VIP,5,Alta,43473.92464560986
2243,2023-04-04 10:00:00,Laptop,Accesorios,6895,8,55160,Tarjeta de Crédito,Tucumán,Argentina,2,285.63384432742225,9,13,1,VIP,3,Alta,21778.36615567258
2244,2023-04-04 11:00:00,Smartphone,Electrónica,3846,5,19230,Transferencia Bancaria,Buenos Aires,Argentina,18,115.3535579032593,4,2,5,Nuevo,3,Media,7576.64644209674
2245,2023-04-04 12:00:00,Auriculares,Computación,21847,7,152929,Transferencia Bancaria,Salta,Argentina,27,976.351758353029,6,8,4,Nuevo,5,Alta,60195.24824164698
2246,2023-04-04 13:00:00,Smartphone,Electrónica,12072,6,72432,Transferencia Bancaria,Tucumán,Argentina,11,278.7665383456904,7,8,1,Recurrente,3,Alta,28694.03346165431
2247,2023-04-04 14:00:00,Laptop,Electrónica,17985,6,107910,Tarjeta de Crédito,Salta,Argentina,15,1289.2000971290265,14,12,2,VIP,2,Alta,41874.799902870975
2248,2023-04-04 15:00:00,Teclado,Electrónica,4950,5,24750,Transferencia Bancaria,Mendoza,Argentina,12,128.68518334494286,4,3,5,Recurrente,3,Media,9771.314816655056
2249,2023-04-04 16:00:00,Mouse,Electrónica,3247,9,29223,Efectivo,Córdoba,Argentina,23,71.52673731359559,8,9,4,Recurrente,4,Alta,11617.673262686405
2250,2023-04-04 17:00:00,Laptop,Electrónica,21970,4,87880,Transferencia Bancaria,Buenos Aires,Argentina,27,524.9683076031457,14,15,3,Nuevo,5,Media,34627.03169239686
2251,2023-04-04 18:00:00,Monitor,Computación,5873,5,29365,PayPal,Buenos Aires,Argentina,17,361.76994998980507,13,11,5,Nuevo,4,Media,11384.230050010196
2252,2023-04-04 19:00:00,Tablet,Accesorios,5325,8,42600,PayPal,Salta,Argentina,9,409.0434620274694,14,13,3,Recurrente,2,Alta,16630.95653797253
2253,2023-04-04 20:00:00,Tablet,Electrónica,8323,1,8323,Efectivo,Mendoza,Argentina,0,663.5124615331918,14,17,4,Nuevo,3,Baja,2665.6875384668083
2254,2023-04-04 21:00:00,Smartphone,Computación,11238,6,67428,Transferencia Bancaria,Mendoza,Argentina,12,635.683600231523,10,12,2,VIP,5,Alta,26335.516399768483
2255,2023-04-04 22:00:00,Mouse,Electrónica,23879,5,119395,PayPal,Rosario,Argentina,19,1406.0831661770321,5,8,2,Nuevo,3,Media,46351.916833822965
2256,2023-04-04 23:00:00,Auriculares,Electrónica,23056,5,115280,Transferencia Bancaria,Córdoba,Argentina,24,1405.9592851089199,3,4,4,Nuevo,3,Media,44706.04071489108
2257,2023-04-05 00:00:00,Teclado,Accesorios,14892,4,59568,PayPal,Tucumán,Argentina,27,388.525466451669,5,8,4,VIP,5,Media,23438.674533548336
2258,2023-04-05 01:00:00,Impresora,Electrónica,6151,7,43057,Tarjeta de Crédito,Rosario,Argentina,29,272.46918331861497,12,12,4,Nuevo,4,Alta,16950.330816681384
2259,2023-04-05 02:00:00,Mouse,Computación,19292,9,173628,Tarjeta de Crédito,Tucumán,Argentina,4,987.5729516416825,13,11,5,Recurrente,3,Alta,68463.62704835832
2260,2023-04-05 03:00:00,Tablet,Computación,26928,2,53856,Efectivo,Tucumán,Argentina,6,1212.898378864856,4,6,4,Recurrente,3,Baja,20329.501621135147
2261,2023-04-05 04:00:00,Monitor,Accesorios,19271,6,115626,Efectivo,Tucumán,Argentina,17,1521.3490855466607,7,11,1,Recurrente,4,Alta,44729.05091445335
2262,2023-04-05 05:00:00,Mouse,Electrónica,7341,2,14682,Transferencia Bancaria,Rosario,Argentina,19,545.9453809126272,7,10,4,Nuevo,4,Baja,5326.854619087374
2263,2023-04-05 06:00:00,Smartphone,Computación,13094,6,78564,Efectivo,Buenos Aires,Argentina,21,999.0467358888618,11,12,4,Nuevo,4,Alta,30426.553264111135
2264,2023-04-05 07:00:00,Smartphone,Electrónica,20311,9,182799,Transferencia Bancaria,Mendoza,Argentina,26,775.9520299301661,8,6,4,Nuevo,4,Alta,72343.64797006984
2265,2023-04-05 08:00:00,Impresora,Electrónica,8262,3,24786,Tarjeta de Crédito,Buenos Aires,Argentina,8,246.80176257219065,8,6,3,Recurrente,3,Media,9667.59823742781
2266,2023-04-05 09:00:00,Monitor,Electrónica,8105,9,72945,Tarjeta de Crédito,Córdoba,Argentina,3,289.39388617855894,9,7,4,Nuevo,3,Alta,28888.606113821443
2267,2023-04-05 10:00:00,Auriculares,Accesorios,12773,4,51092,PayPal,Rosario,Argentina,6,835.867595789183,14,18,3,VIP,3,Media,19600.93240421082
2268,2023-04-05 11:00:00,Mouse,Electrónica,7850,9,70650,Transferencia Bancaria,Neuquén,Argentina,18,163.2903589382484,10,8,4,Nuevo,2,Alta,28096.709641061752
2269,2023-04-05 12:00:00,Monitor,Computación,13652,5,68260,Tarjeta de Crédito,Córdoba,Argentina,10,978.6061282241133,5,6,4,Recurrente,3,Media,26325.393871775887
2270,2023-04-05 13:00:00,Auriculares,Electrónica,8428,1,8428,Tarjeta de Crédito,Mendoza,Argentina,9,216.01433248341164,6,6,4,VIP,3,Baja,3155.185667516588
2271,2023-04-05 14:00:00,Monitor,Computación,26334,9,237006,Transferencia Bancaria,Mendoza,Argentina,19,1943.7047236566732,4,2,2,VIP,4,Alta,92858.69527634332
2272,2023-04-05 15:00:00,Monitor,Electrónica,4714,5,23570,PayPal,La Plata,Argentina,1,105.89252093003722,7,9,4,Recurrente,3,Media,9322.107479069962
2273,2023-04-05 16:00:00,Laptop,Computación,22142,4,88568,PayPal,Córdoba,Argentina,8,1128.9197606027487,14,18,3,VIP,1,Media,34298.28023939725
2274,2023-04-05 17:00:00,Smartphone,Computación,24415,3,73245,PayPal,Neuquén,Argentina,12,856.407659630896,6,5,2,VIP,3,Media,28441.592340369105
2275,2023-04-05 18:00:00,Mouse,Electrónica,20278,9,182502,PayPal,Buenos Aires,Argentina,12,595.122851452444,13,16,3,VIP,1,Alta,72405.67714854756
2276,2023-04-05 19:00:00,Monitor,Electrónica,18995,6,113970,Tarjeta de Crédito,Salta,Argentina,14,418.5037443998004,13,12,3,VIP,5,Alta,45169.4962556002
2277,2023-04-05 20:00:00,Mouse,Computación,24204,1,24204,Transferencia Bancaria,Neuquén,Argentina,17,1923.339447586227,3,4,4,VIP,4,Baja,7758.260552413773
2278,2023-04-05 21:00:00,Impresora,Accesorios,8058,8,64464,Transferencia Bancaria,Córdoba,Argentina,24,238.05599109911188,3,4,2,Nuevo,4,Alta,25547.544008900888
2279,2023-04-05 22:00:00,Monitor,Electrónica,18977,6,113862,Tarjeta de Crédito,Rosario,Argentina,14,1122.7487394504703,7,11,3,Recurrente,2,Alta,44422.05126054953
2280,2023-04-05 23:00:00,Tablet,Accesorios,14074,1,14074,Tarjeta de Crédito,Mendoza,Argentina,8,777.2770402132298,8,11,5,Recurrente,4,Baja,4852.32295978677
2281,2023-04-06 00:00:00,Smartphone,Electrónica,13669,9,123021,Tarjeta de Crédito,Mendoza,Argentina,18,815.3006988341721,3,2,1,Nuevo,5,Alta,48393.099301165836
2282,2023-04-06 01:00:00,Tablet,Electrónica,24756,3,74268,Efectivo,Córdoba,Argentina,13,1791.6754048512141,9,7,5,Nuevo,4,Media,27915.52459514879
2283,2023-04-06 02:00:00,Mouse,Electrónica,8165,9,73485,Transferencia Bancaria,Neuquén,Argentina,18,525.5751770991086,14,12,3,Recurrente,2,Alta,28868.42482290089
2284,2023-04-06 03:00:00,Mouse,Electrónica,22523,1,22523,Transferencia Bancaria,Córdoba,Argentina,5,870.8178212192169,5,4,3,Recurrente,3,Baja,8138.382178780784
2285,2023-04-06 04:00:00,Smartphone,Accesorios,23149,9,208341,Transferencia Bancaria,Tucumán,Argentina,0,797.954547389646,9,12,5,Nuevo,2,Alta,82538.44545261037
2286,2023-04-06 05:00:00,Mouse,Electrónica,19752,5,98760,PayPal,Córdoba,Argentina,8,610.3131374243005,10,14,4,Nuevo,4,Media,38893.6868625757
2287,2023-04-06 06:00:00,Tablet,Computación,9875,5,49375,Tarjeta de Crédito,Tucumán,Argentina,24,732.3235907675505,5,3,3,VIP,4,Media,19017.67640923245
2288,2023-04-06 07:00:00,Monitor,Computación,27290,4,109160,Tarjeta de Crédito,Neuquén,Argentina,1,566.6450549340454,9,13,2,Nuevo,4,Media,43097.354945065956
2289,2023-04-06 08:00:00,Monitor,Accesorios,6912,2,13824,Tarjeta de Crédito,Rosario,Argentina,20,143.41960952429292,3,2,5,Nuevo,3,Baja,5386.180390475707
2290,2023-04-06 09:00:00,Laptop,Electrónica,5764,6,34584,Efectivo,Rosario,Argentina,15,115.8748522561605,3,6,3,VIP,4,Alta,13717.725147743842
2291,2023-04-06 10:00:00,Impresora,Computación,18950,4,75800,Transferencia Bancaria,Buenos Aires,Argentina,30,1312.1023931297088,13,14,5,VIP,3,Media,29007.89760687029
2292,2023-04-06 11:00:00,Mouse,Accesorios,22509,4,90036,Tarjeta de Crédito,Córdoba,Argentina,22,683.9375965613406,6,9,4,Recurrente,3,Media,35330.46240343866
2293,2023-04-06 12:00:00,Tablet,Electrónica,16378,2,32756,Efectivo,Neuquén,Argentina,18,946.4916783952594,9,8,3,Recurrente,4,Baja,12155.908321604742
2294,2023-04-06 13:00:00,Mouse,Computación,16388,9,147492,Tarjeta de Crédito,Neuquén,Argentina,10,328.9387774634594,14,12,4,Nuevo,3,Alta,58667.86122253654
2295,2023-04-06 14:00:00,Mouse,Computación,10119,7,70833,PayPal,Buenos Aires,Argentina,26,383.3505586255724,9,13,1,VIP,2,Alta,27949.849441374434
2296,2023-04-06 15:00:00,Auriculares,Accesorios,17650,7,123550,Transferencia Bancaria,Salta,Argentina,7,1017.0335037756607,13,11,4,VIP,3,Alta,48402.96649622434
2297,2023-04-06 16:00:00,Laptop,Electrónica,23316,3,69948,Efectivo,Neuquén,Argentina,30,1529.7422521433198,14,15,3,Recurrente,4,Media,26449.457747856686
2298,2023-04-06 17:00:00,Tablet,Electrónica,17871,8,142968,Tarjeta de Crédito,La Plata,Argentina,24,610.2166749732687,4,2,5,Recurrente,3,Alta,56576.983325026726
2299,2023-04-06 18:00:00,Tablet,Computación,18173,9,163557,Transferencia Bancaria,Rosario,Argentina,1,1381.6429558796704,7,10,2,Nuevo,3,Alta,64041.15704412033
2300,2023-04-06 19:00:00,Mouse,Computación,7527,4,30108,Efectivo,Mendoza,Argentina,4,227.1832596939468,14,16,2,VIP,3,Media,11816.016740306053
2301,2023-04-06 20:00:00,Laptop,Computación,26046,3,78138,Transferencia Bancaria,Tucumán,Argentina,22,1889.251816931945,6,10,4,Recurrente,4,Media,29365.94818306806
2302,2023-04-06 21:00:00,Monitor,Electrónica,6303,1,6303,Transferencia Bancaria,La Plata,Argentina,2,393.4879174226616,6,5,4,Nuevo,2,Baja,2127.7120825773386
2303,2023-04-06 22:00:00,Tablet,Accesorios,12871,6,77226,PayPal,Mendoza,Argentina,24,830.1983366421828,9,8,5,Nuevo,4,Alta,30060.201663357817
2304,2023-04-06 23:00:00,Monitor,Accesorios,22516,6,135096,Transferencia Bancaria,La Plata,Argentina,9,1343.7952943642606,3,5,2,Nuevo,3,Alta,52694.60470563575
2305,2023-04-07 00:00:00,Laptop,Electrónica,21015,6,126090,Efectivo,Buenos Aires,Argentina,21,1445.233625358077,5,6,4,Recurrente,5,Alta,48990.76637464192
2306,2023-04-07 01:00:00,Monitor,Accesorios,10418,8,83344,Transferencia Bancaria,Buenos Aires,Argentina,28,609.1204762156386,6,6,5,Recurrente,4,Alta,32728.47952378436
