Campo_ID,Provincia,Cultivo,Superficie_Cultivada_ha,Rendimiento_ton_ha,Fecha_Siembra,Fecha_Cosecha,Uso_Fertilizantes,Tipo_Suelo,Nivel_Humedad,Precipitaciones_mm,Temperatura_Media,Plagas_Detectadas,Costo_Producción,Ganancia_Estimada,Exportación
1789,Entre Ríos,Cebada,442,6.98,2023-03-16 12:00:00,2023-08-14 12:00:00,No,Arcilloso,33.1,106,15.7,Sí,165016,231468,No
1790,Mendoza,Girasol,409,5.07,2023-03-16 13:00:00,2023-08-14 13:00:00,Sí,Arenoso,19.2,156,12.5,Sí,194919,366538,No
1791,Mendoza,Cebada,359,3.27,2023-03-16 14:00:00,2023-08-14 14:00:00,Sí,Arenoso,22.0,224,25.9,No,155852,405258,No
1792,Buenos Aires,Soja,431,1.35,2023-03-16 15:00:00,2023-08-14 15:00:00,Sí,Franco,6.0,17,34.0,No,78065,238510,No
1793,Buenos Aires,Trigo,270,9.01,2023-03-16 16:00:00,2023-08-14 16:00:00,Sí,Arcilloso,19.0,59,31.1,Sí,80742,70953,No
1794,Córdoba,Trigo,16,8.17,2023-03-16 17:00:00,2023-08-14 17:00:00,Sí,Franco,10.9,141,7.6,No,194363,318798,Sí
1795,Santa Fe,Trigo,214,8.46,2023-03-16 18:00:00,2023-08-14 18:00:00,Sí,Franco,14.7,117,18.6,No,35704,427209,No
1796,Mendoza,Algodón,273,4.96,2023-03-16 19:00:00,2023-08-14 19:00:00,Sí,Arcilloso,13.8,167,25.8,No,52110,452452,No
1797,Buenos Aires,Trigo,298,7.78,2023-03-16 20:00:00,2023-08-14 20:00:00,Sí,Arenoso,6.6,191,21.9,No,40543,354801,Sí
1798,La Pampa,Algodón,327,6.23,2023-03-16 21:00:00,2023-08-14 21:00:00,No,Arcilloso,21.1,285,26.8,No,165244,120564,No
1799,Mendoza,Girasol,211,4.37,2023-03-16 22:00:00,2023-08-14 22:00:00,Sí,Franco,23.3,28,34.3,Sí,116683,211392,No
1800,Mendoza,Trigo,125,8.58,2023-03-16 23:00:00,2023-08-14 23:00:00,No,Franco,25.0,156,15.3,No,37571,468688,Sí
1801,Mendoza,Algodón,221,9.99,2023-03-17 00:00:00,2023-08-15 00:00:00,Sí,Arcilloso,21.2,18,28.1,Sí,160240,334922,No
1802,Entre Ríos,Cebada,169,9.09,2023-03-17 01:00:00,2023-08-15 01:00:00,Sí,Franco,35.4,89,7.8,Sí,69978,302285,Sí
1803,Buenos Aires,Trigo,486,7.99,2023-03-17 02:00:00,2023-08-15 02:00:00,Sí,Arenoso,6.3,109,31.1,Sí,171317,304851,Sí
1804,Córdoba,Maíz,138,7.73,2023-03-17 03:00:00,2023-08-15 03:00:00,Sí,Arenoso,26.5,57,28.4,No,55531,180222,Sí
1805,Buenos Aires,Soja,356,6.85,2023-03-17 04:00:00,2023-08-15 04:00:00,Sí,Arcilloso,35.3,115,20.6,No,176638,316222,Sí
1806,La Pampa,Cebada,157,8.68,2023-03-17 05:00:00,2023-08-15 05:00:00,No,Arcilloso,6.4,39,29.6,Sí,8105,334885,No
1807,La Pampa,Girasol,320,5.44,2023-03-17 06:00:00,2023-08-15 06:00:00,Sí,Arenoso,22.4,264,25.0,Sí,43791,437471,No
1808,Santa Fe,Cebada,456,2.64,2023-03-17 07:00:00,2023-08-15 07:00:00,No,Arcilloso,25.6,120,21.6,Sí,25417,46204,No
1809,Buenos Aires,Maíz,87,7.91,2023-03-17 08:00:00,2023-08-15 08:00:00,Sí,Arenoso,11.7,109,33.4,Sí,196747,289231,No
1810,Buenos Aires,Trigo,472,9.28,2023-03-17 09:00:00,2023-08-15 09:00:00,No,Arenoso,13.8,204,8.9,Sí,75493,161725,Sí
1811,Santa Fe,Trigo,271,4.07,2023-03-17 10:00:00,2023-08-15 10:00:00,No,Arenoso,32.5,158,34.8,No,102592,17098,Sí
1812,Santa Fe,Girasol,61,8.05,2023-03-17 11:00:00,2023-08-15 11:00:00,No,Arenoso,24.9,94,9.6,No,31460,434607,Sí
1813,Mendoza,Soja,267,3.46,2023-03-17 12:00:00,2023-08-15 12:00:00,Sí,Arcilloso,16.1,33,19.4,Sí,37387,467569,No
1814,Mendoza,Trigo,230,9.48,2023-03-17 13:00:00,2023-08-15 13:00:00,No,Arenoso,31.8,241,11.9,No,110812,436708,Sí
1815,La Pampa,Algodón,48,7.15,2023-03-17 14:00:00,2023-08-15 14:00:00,No,Arenoso,31.1,148,13.2,Sí,29264,173930,Sí
1816,Córdoba,Girasol,257,6.12,2023-03-17 15:00:00,2023-08-15 15:00:00,Sí,Franco,17.1,102,24.0,Sí,30025,421369,Sí
1817,La Pampa,Trigo,386,8.02,2023-03-17 16:00:00,2023-08-15 16:00:00,Sí,Franco,22.1,216,6.0,No,128504,199762,Sí
1818,Entre Ríos,Algodón,297,8.32,2023-03-17 17:00:00,2023-08-15 17:00:00,Sí,Franco,28.3,164,33.2,No,111080,327866,No
1819,Buenos Aires,Cebada,263,9.03,2023-03-17 18:00:00,2023-08-15 18:00:00,No,Franco,17.0,167,13.4,No,185022,178044,No
1820,Córdoba,Girasol,125,9.11,2023-03-17 19:00:00,2023-08-15 19:00:00,Sí,Arcilloso,27.0,19,13.2,Sí,143245,229681,No
1821,Mendoza,Girasol,444,1.47,2023-03-17 20:00:00,2023-08-15 20:00:00,Sí,Franco,13.8,108,30.9,No,102820,211404,Sí
1822,Santa Fe,Girasol,206,2.11,2023-03-17 21:00:00,2023-08-15 21:00:00,No,Franco,15.2,198,27.9,No,74967,94294,Sí
1823,Santa Fe,Trigo,223,8.43,2023-03-17 22:00:00,2023-08-15 22:00:00,Sí,Franco,15.9,232,25.2,Sí,128780,265708,No
1824,La Pampa,Girasol,101,9.51,2023-03-17 23:00:00,2023-08-15 23:00:00,Sí,Arcilloso,37.8,171,9.4,No,176684,390354,Sí
1825,Buenos Aires,Cebada,41,3.77,2023-03-18 00:00:00,2023-08-16 00:00:00,Sí,Arenoso,34.2,183,28.1,Sí,21776,276924,Sí
1826,Buenos Aires,Soja,102,1.08,2023-03-18 01:00:00,2023-08-16 01:00:00,Sí,Franco,24.8,217,15.8,Sí,146860,272117,No
1827,Santa Fe,Soja,241,3.9,2023-03-18 02:00:00,2023-08-16 02:00:00,No,Arenoso,24.7,16,34.8,Sí,134505,412088,No
1828,La Pampa,Maíz,140,4.45,2023-03-18 03:00:00,2023-08-16 03:00:00,Sí,Franco,7.0,41,25.1,No,34094,401030,No
1829,Entre Ríos,Cebada,327,7.85,2023-03-18 04:00:00,2023-08-16 04:00:00,No,Arcilloso,27.7,155,30.1,Sí,59846,245443,No
1830,La Pampa,Cebada,232,1.43,2023-03-18 05:00:00,2023-08-16 05:00:00,Sí,Arcilloso,16.5,20,27.0,Sí,94326,385361,No
1831,Mendoza,Girasol,22,2.91,2023-03-18 06:00:00,2023-08-16 06:00:00,No,Arcilloso,26.4,150,22.8,Sí,73857,273435,Sí
1832,Mendoza,Maíz,335,9.05,2023-03-18 07:00:00,2023-08-16 07:00:00,No,Arenoso,34.4,110,26.5,No,38014,366622,No
1833,Mendoza,Algodón,30,2.39,2023-03-18 08:00:00,2023-08-16 08:00:00,Sí,Arcilloso,6.6,127,22.9,No,56751,455053,No
1834,Entre Ríos,Algodón,454,7.83,2023-03-18 09:00:00,2023-08-16 09:00:00,Sí,Arenoso,26.2,51,6.5,Sí,41828,282118,No
1835,Córdoba,Cebada,23,4.25,2023-03-18 10:00:00,2023-08-16 10:00:00,Sí,Arcilloso,24.7,272,15.4,Sí,109511,430343,No
1836,La Pampa,Cebada,354,6.96,2023-03-18 11:00:00,2023-08-16 11:00:00,No,Franco,12.2,293,14.5,No,106086,192543,Sí
1837,La Pampa,Cebada,336,1.66,2023-03-18 12:00:00,2023-08-16 12:00:00,No,Franco,27.6,74,26.4,Sí,161793,227346,Sí
1838,Entre Ríos,Trigo,116,3.58,2023-03-18 13:00:00,2023-08-16 13:00:00,Sí,Franco,24.4,299,22.3,Sí,50698,180906,No
1839,Mendoza,Cebada,415,4.82,2023-03-18 14:00:00,2023-08-16 14:00:00,No,Franco,31.9,87,23.3,No,72370,215037,Sí
1840,Santa Fe,Algodón,137,8.71,2023-03-18 15:00:00,2023-08-16 15:00:00,Sí,Arenoso,8.9,19,30.4,No,86432,465062,Sí
1841,Mendoza,Trigo,41,6.07,2023-03-18 16:00:00,2023-08-16 16:00:00,Sí,Arcilloso,20.5,68,20.8,Sí,133822,321200,No
1842,Córdoba,Algodón,178,1.41,2023-03-18 17:00:00,2023-08-16 17:00:00,Sí,Arenoso,39.9,169,11.5,Sí,123891,452671,Sí
1843,Entre Ríos,Cebada,297,8.22,2023-03-18 18:00:00,2023-08-16 18:00:00,Sí,Arenoso,29.1,153,5.4,Sí,40001,60778,No
1844,Santa Fe,Algodón,435,1.49,2023-03-18 19:00:00,2023-08-16 19:00:00,No,Franco,29.0,105,9.8,Sí,166228,26087,Sí
1845,La Pampa,Soja,445,9.41,2023-03-18 20:00:00,2023-08-16 20:00:00,Sí,Arcilloso,16.1,218,5.9,Sí,167406,171206,No
1846,Córdoba,Trigo,487,2.91,2023-03-18 21:00:00,2023-08-16 21:00:00,No,Arenoso,8.3,273,12.1,Sí,144282,306165,Sí
1847,Córdoba,Trigo,90,5.39,2023-03-18 22:00:00,2023-08-16 22:00:00,Sí,Arenoso,38.2,94,24.0,No,155415,157098,No
1848,Entre Ríos,Girasol,497,1.65,2023-03-18 23:00:00,2023-08-16 23:00:00,Sí,Arenoso,8.7,264,9.5,Sí,172657,331838,Sí
1849,Santa Fe,Cebada,191,6.06,2023-03-19 00:00:00,2023-08-17 00:00:00,No,Arenoso,39.7,245,7.5,Sí,23525,412334,Sí
1850,Mendoza,Maíz,367,5.48,2023-03-19 01:00:00,2023-08-17 01:00:00,No,Arcilloso,9.4,107,34.1,No,35050,208606,Sí
1851,Mendoza,Maíz,199,4.69,2023-03-19 02:00:00,2023-08-17 02:00:00,Sí,Franco,11.0,292,34.9,No,103240,281778,No
1852,Buenos Aires,Maíz,264,1.32,2023-03-19 03:00:00,2023-08-17 03:00:00,Sí,Franco,15.8,236,24.1,Sí,179394,96179,Sí
1853,Santa Fe,Maíz,350,8.91,2023-03-19 04:00:00,2023-08-17 04:00:00,No,Arenoso,22.9,28,8.3,Sí,193405,416423,Sí
1854,Mendoza,Soja,483,8.22,2023-03-19 05:00:00,2023-08-17 05:00:00,No,Arcilloso,32.7,62,29.6,No,62135,451488,No
1855,Córdoba,Maíz,308,6.7,2023-03-19 06:00:00,2023-08-17 06:00:00,No,Arcilloso,39.0,14,21.2,Sí,162676,239164,Sí
1856,Entre Ríos,Algodón,396,6.15,2023-03-19 07:00:00,2023-08-17 07:00:00,Sí,Arenoso,17.6,237,10.5,No,93445,241777,Sí
1857,Mendoza,Girasol,175,7.25,2023-03-19 08:00:00,2023-08-17 08:00:00,Sí,Arcilloso,5.7,8,22.3,Sí,125578,356813,No
1858,Entre Ríos,Maíz,474,2.3,2023-03-19 09:00:00,2023-08-17 09:00:00,Sí,Arenoso,26.6,0,6.2,No,129825,410512,Sí
1859,Mendoza,Girasol,265,9.39,2023-03-19 10:00:00,2023-08-17 10:00:00,Sí,Franco,29.9,120,34.2,No,180578,463395,No
1860,Entre Ríos,Trigo,432,3.56,2023-03-19 11:00:00,2023-08-17 11:00:00,No,Franco,18.9,8,29.8,No,127097,260821,No
1861,Córdoba,Algodón,207,6.91,2023-03-19 12:00:00,2023-08-17 12:00:00,No,Franco,11.4,183,12.8,Sí,193394,311764,No
1862,Santa Fe,Cebada,222,6.46,2023-03-19 13:00:00,2023-08-17 13:00:00,No,Arenoso,15.7,147,17.6,No,81951,333263,No
1863,Buenos Aires,Maíz,54,6.73,2023-03-19 14:00:00,2023-08-17 14:00:00,No,Arenoso,28.0,237,16.9,Sí,86314,338540,No
1864,Entre Ríos,Girasol,311,8.91,2023-03-19 15:00:00,2023-08-17 15:00:00,No,Franco,22.3,257,30.8,Sí,156521,490069,No
1865,Mendoza,Algodón,380,3.66,2023-03-19 16:00:00,2023-08-17 16:00:00,No,Arenoso,31.0,256,15.6,No,150879,236225,Sí
1866,Entre Ríos,Girasol,369,7.74,2023-03-19 17:00:00,2023-08-17 17:00:00,Sí,Arcilloso,12.6,18,6.4,Sí,133261,314382,No
1867,Entre Ríos,Cebada,22,6.39,2023-03-19 18:00:00,2023-08-17 18:00:00,Sí,Franco,34.5,17,11.4,No,112197,335172,No
1868,Mendoza,Trigo,61,1.68,2023-03-19 19:00:00,2023-08-17 19:00:00,No,Arcilloso,10.5,279,11.5,No,117094,420080,No
1869,Mendoza,Maíz,274,4.73,2023-03-19 20:00:00,2023-08-17 20:00:00,No,Arcilloso,16.5,126,33.5,No,132708,449916,Sí
1870,Santa Fe,Girasol,450,8.54,2023-03-19 21:00:00,2023-08-17 21:00:00,Sí,Arenoso,25.7,213,32.7,No,138375,155829,No
1871,Córdoba,Maíz,334,3.84,2023-03-19 22:00:00,2023-08-17 22:00:00,No,Arenoso,30.8,275,14.0,Sí,36011,110275,Sí
1872,Córdoba,Algodón,52,5.34,2023-03-19 23:00:00,2023-08-17 23:00:00,Sí,Franco,14.3,206,5.1,Sí,82084,35436,No
1873,Córdoba,Soja,16,5.4,2023-03-20 00:00:00,2023-08-18 00:00:00,Sí,Arenoso,38.2,187,20.5,Sí,83988,329595,No
1874,Córdoba,Girasol,239,6.56,2023-03-20 01:00:00,2023-08-18 01:00:00,No,Arenoso,29.7,15,28.9,No,167695,212428,No
1875,Córdoba,Trigo,53,8.96,2023-03-20 02:00:00,2023-08-18 02:00:00,No,Arcilloso,12.6,140,13.1,Sí,90646,390745,Sí
1876,Córdoba,Algodón,181,2.56,2023-03-20 03:00:00,2023-08-18 03:00:00,Sí,Arenoso,30.4,5,18.2,Sí,129192,72431,No
1877,Mendoza,Cebada,111,5.54,2023-03-20 04:00:00,2023-08-18 04:00:00,Sí,Franco,29.4,280,10.2,No,102018,156712,Sí
1878,Mendoza,Girasol,232,4.82,2023-03-20 05:00:00,2023-08-18 05:00:00,No,Arenoso,31.3,174,14.8,No,91872,118507,Sí
1879,Córdoba,Soja,77,3.66,2023-03-20 06:00:00,2023-08-18 06:00:00,Sí,Franco,37.1,14,27.8,No,95255,462636,Sí
1880,Córdoba,Cebada,131,9.28,2023-03-20 07:00:00,2023-08-18 07:00:00,No,Arcilloso,29.9,127,17.8,Sí,197596,77698,Sí
1881,Santa Fe,Trigo,86,1.07,2023-03-20 08:00:00,2023-08-18 08:00:00,Sí,Arcilloso,17.3,13,18.4,No,155195,190770,No
1882,Entre Ríos,Maíz,309,2.1,2023-03-20 09:00:00,2023-08-18 09:00:00,No,Arcilloso,32.7,248,28.7,Sí,99308,414270,Sí
1883,Santa Fe,Maíz,472,7.6,2023-03-20 10:00:00,2023-08-18 10:00:00,Sí,Franco,29.4,33,27.9,No,49268,167624,No
1884,La Pampa,Girasol,305,3.37,2023-03-20 11:00:00,2023-08-18 11:00:00,No,Arcilloso,25.1,19,10.6,No,103128,295343,No
1885,Mendoza,Cebada,214,7.51,2023-03-20 12:00:00,2023-08-18 12:00:00,No,Arcilloso,17.4,249,17.5,Sí,49449,307598,Sí
1886,Córdoba,Soja,436,8.49,2023-03-20 13:00:00,2023-08-18 13:00:00,No,Arenoso,37.2,271,30.5,Sí,95316,63037,No
1887,Entre Ríos,Soja,327,3.29,2023-03-20 14:00:00,2023-08-18 14:00:00,No,Franco,22.9,194,18.7,Sí,119602,66867,No
1888,Mendoza,Trigo,180,2.73,2023-03-20 15:00:00,2023-08-18 15:00:00,No,Arcilloso,27.0,237,24.9,No,143172,323414,Sí
1889,La Pampa,Algodón,227,2.31,2023-03-20 16:00:00,2023-08-18 16:00:00,Sí,Arenoso,19.5,102,14.2,Sí,65366,280729,No
1890,Santa Fe,Cebada,412,2.8,2023-03-20 17:00:00,2023-08-18 17:00:00,Sí,Arenoso,32.3,242,6.8,Sí,12957,36413,No
1891,La Pampa,Cebada,314,3.4,2023-03-20 18:00:00,2023-08-18 18:00:00,No,Arcilloso,16.9,214,9.9,No,181434,53616,Sí
1892,Buenos Aires,Maíz,202,8.82,2023-03-20 19:00:00,2023-08-18 19:00:00,Sí,Franco,33.4,242,17.1,Sí,183435,407849,Sí
1893,Santa Fe,Trigo,342,7.93,2023-03-20 20:00:00,2023-08-18 20:00:00,Sí,Arcilloso,8.8,76,15.6,No,72760,56255,Sí
1894,Mendoza,Trigo,162,1.02,2023-03-20 21:00:00,2023-08-18 21:00:00,No,Arenoso,29.8,120,31.9,No,193142,190399,No
1895,Santa Fe,Algodón,477,8.87,2023-03-20 22:00:00,2023-08-18 22:00:00,Sí,Franco,21.7,39,21.4,No,70190,47533,Sí
1896,La Pampa,Trigo,50,1.71,2023-03-20 23:00:00,2023-08-18 23:00:00,Sí,Arenoso,29.5,28,23.8,Sí,30302,407535,Sí
1897,Córdoba,Cebada,32,6.9,2023-03-21 00:00:00,2023-08-19 00:00:00,Sí,Arcilloso,23.6,231,25.7,Sí,106580,402416,Sí
1898,Entre Ríos,Maíz,195,2.36,2023-03-21 01:00:00,2023-08-19 01:00:00,No,Franco,9.7,144,20.9,No,132488,373973,No
1899,La Pampa,Trigo,225,1.56,2023-03-21 02:00:00,2023-08-19 02:00:00,Sí,Arcilloso,21.7,248,28.1,Sí,159792,108787,Sí
1900,La Pampa,Maíz,52,7.84,2023-03-21 03:00:00,2023-08-19 03:00:00,Sí,Arcilloso,38.8,92,28.5,No,21817,212945,No
1901,Córdoba,Algodón,370,5.2,2023-03-21 04:00:00,2023-08-19 04:00:00,No,Arcilloso,31.4,84,15.5,No,118148,235404,No
1902,Entre Ríos,Trigo,122,6.39,2023-03-21 05:00:00,2023-08-19 05:00:00,Sí,Arenoso,15.5,245,7.5,No,67928,235798,Sí
1903,Mendoza,Cebada,240,4.83,2023-03-21 06:00:00,2023-08-19 06:00:00,No,Franco,38.0,74,34.6,No,82584,84039,No
1904,Entre Ríos,Maíz,433,1.6,2023-03-21 07:00:00,2023-08-19 07:00:00,Sí,Franco,32.3,150,24.3,Sí,88207,408621,No
1905,Mendoza,Girasol,423,7.66,2023-03-21 08:00:00,2023-08-19 08:00:00,No,Arenoso,17.8,134,26.3,No,6884,173565,No
1906,Santa Fe,Algodón,427,8.38,2023-03-21 09:00:00,2023-08-19 09:00:00,No,Franco,26.1,189,27.7,Sí,123901,489961,Sí
1907,La Pampa,Trigo,119,1.37,2023-03-21 10:00:00,2023-08-19 10:00:00,No,Franco,19.9,33,23.4,No,173021,211944,No
1908,Santa Fe,Cebada,147,4.38,2023-03-21 11:00:00,2023-08-19 11:00:00,Sí,Arcilloso,8.4,104,19.1,No,99442,89264,No
1909,Córdoba,Maíz,114,6.02,2023-03-21 12:00:00,2023-08-19 12:00:00,No,Arcilloso,33.2,50,34.5,No,74953,428985,Sí
1910,Buenos Aires,Soja,325,6.45,2023-03-21 13:00:00,2023-08-19 13:00:00,Sí,Arenoso,11.7,171,26.8,No,109705,305429,No
1911,Mendoza,Cebada,394,6.2,2023-03-21 14:00:00,2023-08-19 14:00:00,Sí,Franco,21.0,69,30.4,No,36727,247831,Sí
1912,Córdoba,Cebada,149,7.24,2023-03-21 15:00:00,2023-08-19 15:00:00,Sí,Arenoso,29.6,207,18.2,No,109464,375384,No
1913,Mendoza,Soja,439,9.7,2023-03-21 16:00:00,2023-08-19 16:00:00,Sí,Arenoso,37.6,95,32.1,Sí,133584,497039,Sí
1914,Santa Fe,Soja,264,4.52,2023-03-21 17:00:00,2023-08-19 17:00:00,No,Arenoso,7.2,57,27.0,Sí,163368,104794,Sí
1915,Buenos Aires,Girasol,358,6.01,2023-03-21 18:00:00,2023-08-19 18:00:00,No,Arenoso,18.8,119,27.4,Sí,121444,182247,No
1916,Entre Ríos,Girasol,84,7.29,2023-03-21 19:00:00,2023-08-19 19:00:00,No,Arcilloso,26.5,170,7.6,Sí,157245,376917,Sí
1917,La Pampa,Girasol,242,6.33,2023-03-21 20:00:00,2023-08-19 20:00:00,Sí,Arenoso,32.3,110,23.5,Sí,10483,143671,No
1918,Entre Ríos,Cebada,410,4.48,2023-03-21 21:00:00,2023-08-19 21:00:00,No,Franco,37.2,60,15.1,No,184448,299463,No
1919,Mendoza,Cebada,221,6.62,2023-03-21 22:00:00,2023-08-19 22:00:00,Sí,Arcilloso,5.0,255,25.1,Sí,20813,293215,Sí
1920,La Pampa,Cebada,67,6.85,2023-03-21 23:00:00,2023-08-19 23:00:00,Sí,Arcilloso,27.0,155,22.0,Sí,142834,52768,No
1921,Santa Fe,Girasol,47,6.26,2023-03-22 00:00:00,2023-08-20 00:00:00,No,Arenoso,5.2,184,8.3,No,112443,253590,No
1922,Mendoza,Maíz,271,2.85,2023-03-22 01:00:00,2023-08-20 01:00:00,No,Arcilloso,32.6,40,20.9,No,28652,228919,No
1923,Entre Ríos,Cebada,455,5.55,2023-03-22 02:00:00,2023-08-20 02:00:00,Sí,Arcilloso,10.2,200,18.5,No,87688,43895,No
1924,Santa Fe,Cebada,221,8.96,2023-03-22 03:00:00,2023-08-20 03:00:00,Sí,Arcilloso,36.3,49,28.3,No,57047,20747,No
1925,La Pampa,Cebada,467,8.82,2023-03-22 04:00:00,2023-08-20 04:00:00,No,Arcilloso,10.4,89,20.1,Sí,20154,28745,Sí
1926,Santa Fe,Girasol,147,7.76,2023-03-22 05:00:00,2023-08-20 05:00:00,No,Arcilloso,31.8,236,19.4,Sí,185618,298701,No
1927,Santa Fe,Trigo,488,7.27,2023-03-22 06:00:00,2023-08-20 06:00:00,No,Arcilloso,15.1,281,26.6,Sí,194205,485482,No
1928,Santa Fe,Girasol,291,2.38,2023-03-22 07:00:00,2023-08-20 07:00:00,Sí,Franco,24.5,153,25.1,Sí,199209,164569,No
1929,Córdoba,Trigo,67,5.14,2023-03-22 08:00:00,2023-08-20 08:00:00,Sí,Arcilloso,26.3,179,34.8,No,27860,311877,Sí
1930,Córdoba,Girasol,282,2.0,2023-03-22 09:00:00,2023-08-20 09:00:00,No,Arcilloso,12.2,87,15.6,Sí,184248,286488,Sí
1931,Mendoza,Maíz,62,8.36,2023-03-22 10:00:00,2023-08-20 10:00:00,Sí,Arenoso,15.5,104,25.7,No,177397,475714,Sí
1932,Santa Fe,Maíz,215,3.62,2023-03-22 11:00:00,2023-08-20 11:00:00,Sí,Arcilloso,8.8,72,10.0,Sí,9912,166297,Sí
1933,Entre Ríos,Cebada,14,7.9,2023-03-22 12:00:00,2023-08-20 12:00:00,No,Arcilloso,5.2,256,29.1,No,68993,72000,No
1934,Santa Fe,Girasol,332,8.33,2023-03-22 13:00:00,2023-08-20 13:00:00,No,Arenoso,13.4,133,28.6,No,10801,496045,Sí
1935,Santa Fe,Trigo,116,9.03,2023-03-22 14:00:00,2023-08-20 14:00:00,Sí,Franco,23.1,284,26.8,Sí,44856,149528,Sí
1936,Córdoba,Trigo,252,7.78,2023-03-22 15:00:00,2023-08-20 15:00:00,Sí,Franco,30.0,235,8.6,Sí,45204,152509,No
1937,La Pampa,Maíz,157,6.08,2023-03-22 16:00:00,2023-08-20 16:00:00,No,Arcilloso,32.8,108,34.6,Sí,33901,256137,No
1938,Santa Fe,Cebada,188,6.38,2023-03-22 17:00:00,2023-08-20 17:00:00,No,Franco,7.4,136,33.3,No,143077,455309,No
1939,Buenos Aires,Trigo,183,3.89,2023-03-22 18:00:00,2023-08-20 18:00:00,No,Franco,14.5,234,16.1,Sí,162433,115241,Sí
1940,Mendoza,Girasol,472,2.59,2023-03-22 19:00:00,2023-08-20 19:00:00,No,Franco,32.0,58,22.3,No,158827,202191,No
1941,Córdoba,Cebada,332,2.18,2023-03-22 20:00:00,2023-08-20 20:00:00,No,Franco,21.8,293,31.7,Sí,31307,262065,Sí
1942,La Pampa,Algodón,396,2.64,2023-03-22 21:00:00,2023-08-20 21:00:00,Sí,Arcilloso,11.4,41,19.8,Sí,161579,275954,Sí
1943,Buenos Aires,Girasol,416,9.41,2023-03-22 22:00:00,2023-08-20 22:00:00,No,Arcilloso,18.7,247,23.0,No,9791,381839,Sí
1944,Santa Fe,Girasol,402,2.48,2023-03-22 23:00:00,2023-08-20 23:00:00,No,Arenoso,14.5,49,23.1,Sí,122974,175914,No
1945,Entre Ríos,Maíz,148,7.51,2023-03-23 00:00:00,2023-08-21 00:00:00,Sí,Arcilloso,6.8,269,24.5,Sí,68044,185187,No
1946,Entre Ríos,Girasol,184,2.66,2023-03-23 01:00:00,2023-08-21 01:00:00,No,Arcilloso,31.7,172,22.3,Sí,124853,248807,No
1947,Córdoba,Soja,262,9.78,2023-03-23 02:00:00,2023-08-21 02:00:00,Sí,Franco,15.2,288,17.2,Sí,189334,102058,No
1948,Santa Fe,Cebada,442,4.3,2023-03-23 03:00:00,2023-08-21 03:00:00,No,Franco,38.1,161,21.2,Sí,96478,400312,Sí
1949,Mendoza,Soja,259,4.71,2023-03-23 04:00:00,2023-08-21 04:00:00,Sí,Arcilloso,36.1,66,31.1,No,138815,456034,Sí
1950,Córdoba,Girasol,437,4.64,2023-03-23 05:00:00,2023-08-21 05:00:00,Sí,Arcilloso,30.1,220,30.9,No,108690,455745,No
1951,Buenos Aires,Girasol,378,8.35,2023-03-23 06:00:00,2023-08-21 06:00:00,No,Franco,16.4,166,28.2,Sí,20046,93754,Sí
1952,Entre Ríos,Maíz,498,2.96,2023-03-23 07:00:00,2023-08-21 07:00:00,No,Arcilloso,14.8,170,17.4,Sí,41758,152376,Sí
1953,La Pampa,Maíz,406,8.48,2023-03-23 08:00:00,2023-08-21 08:00:00,Sí,Arcilloso,21.6,222,28.6,No,198133,395895,Sí
1954,La Pampa,Algodón,145,6.91,2023-03-23 09:00:00,2023-08-21 09:00:00,Sí,Franco,17.4,166,16.6,No,37360,364321,No
1955,Mendoza,Maíz,456,2.98,2023-03-23 10:00:00,2023-08-21 10:00:00,No,Franco,36.5,84,24.9,No,155938,233420,Sí
1956,La Pampa,Algodón,31,1.59,2023-03-23 11:00:00,2023-08-21 11:00:00,Sí,Arenoso,9.3,114,22.0,No,187046,491479,No
1957,La Pampa,Maíz,47,7.97,2023-03-23 12:00:00,2023-08-21 12:00:00,Sí,Arcilloso,30.4,299,14.0,Sí,179254,418931,Sí
1958,Mendoza,Algodón,36,2.97,2023-03-23 13:00:00,2023-08-21 13:00:00,Sí,Franco,26.4,49,18.6,No,83324,172277,Sí
1959,Entre Ríos,Trigo,291,9.0,2023-03-23 14:00:00,2023-08-21 14:00:00,No,Franco,33.2,217,29.9,No,123631,344900,Sí
1960,Buenos Aires,Maíz,288,2.17,2023-03-23 15:00:00,2023-08-21 15:00:00,Sí,Arcilloso,24.0,258,32.4,Sí,55497,489311,Sí
1961,Córdoba,Girasol,129,6.55,2023-03-23 16:00:00,2023-08-21 16:00:00,No,Arcilloso,27.0,135,11.2,Sí,169715,267332,No
1962,Entre Ríos,Algodón,262,7.23,2023-03-23 17:00:00,2023-08-21 17:00:00,Sí,Franco,38.7,95,18.7,Sí,7415,412700,No
1963,Córdoba,Girasol,368,6.92,2023-03-23 18:00:00,2023-08-21 18:00:00,Sí,Arcilloso,8.2,168,18.0,Sí,118630,211497,No
1964,Mendoza,Algodón,488,3.84,2023-03-23 19:00:00,2023-08-21 19:00:00,No,Arenoso,8.7,224,19.7,No,53700,36223,Sí
1965,Entre Ríos,Cebada,486,8.88,2023-03-23 20:00:00,2023-08-21 20:00:00,No,Franco,18.8,283,34.3,No,90824,150889,No
1966,Santa Fe,Algodón,74,7.93,2023-03-23 21:00:00,2023-08-21 21:00:00,No,Franco,21.5,186,20.6,No,42272,327495,No
